house_id,area_type,availability,location,size,society,total_sqft,bath,balcony,price
house_8362,Built-up  Area,Ready To Move,Kanaka Nagar,4 Bedroom,,1600,4.0,2.0,90.0
house_5384,Super built-up  Area,Ready To Move,Yeshwanthpur,1 BHK,IBityin,670,1.0,1.0,36.85
house_5055,Super built-up  Area,Ready To Move,Attur Layout,6 BHK,,3000,8.0,,90.0
house_13159,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,2265,3.0,3.0,159.0
house_7538,Super built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,SNe 2ev,2200,3.0,3.0,220.0
house_5285,Super built-up  Area,18-May, Rachenahalli,1 RK,AsNowre,385 - 440,1.0,0.0,19.8
house_969,Super built-up  Area,20-Dec,Varthur,3 BHK,Myple M,1535,3.0,2.0,65.99
house_1178,Super built-up  Area,20-Dec,Yelahanka,3 BHK,Un 46th,1445 - 1455,3.0,0.0,65.255
house_1473,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,53.5
house_9531,Super built-up  Area,Ready To Move,Marathahalli,4 BHK,PueraRi,3800,4.0,3.0,235.0
house_753,Super built-up  Area,18-Dec,Electronic City Phase II,4 BHK,SNbay G,2225,4.0,0.0,98.88
house_9484,Built-up  Area,18-Dec,Bommasandra Industrial Area,2 BHK,,1160,2.0,1.0,33.51
house_3356,Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Niareum,2806 - 3019,6.0,0.0,125.5
house_6363,Super built-up  Area,Ready To Move,Horamavu Banaswadi,2 BHK,,1272,2.0,2.0,51.5
house_7201,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,67.4
house_11215,Super built-up  Area,18-Jun,Whitefield,2 BHK,Asarqz ,1277,2.0,1.0,77.0
house_10711,Super built-up  Area,Ready To Move,Koramangala,2 BHK,Proodt ,1320,2.0,1.0,160.0
house_5274,Plot  Area,Ready To Move,Baba Nagar,3 Bedroom,,1200,3.0,3.0,96.25
house_11775,Super built-up  Area,Ready To Move,Electronic City,1 BHK,,750,1.0,1.0,35.0
house_2754,Super built-up  Area,Ready To Move,Jalahalli,2 BHK,Tahtsla,1478,2.0,2.0,125.0
house_8790,Super built-up  Area,Ready To Move,Doddabommasandra,2 BHK,Apion M,1300,2.0,3.0,32.0
house_1506,Super built-up  Area,Ready To Move,Immadihalli,2 BHK,Niimet ,1180,2.0,2.0,48.0
house_7639,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Ahriaup,1864,3.0,2.0,105.0
house_13265,Super built-up  Area,20-Sep,Hoodi,2 BHK,Ranuetz,1133 - 1384,2.0,0.0,59.135
house_8995,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,SuaveRa,1200,2.0,2.0,55.0
house_1204,Super built-up  Area,19-Dec,Sarjapur  Road,3 BHK,Daivon ,1403,3.0,3.0,51.63
house_2296,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Shthi S,1525,2.0,2.0,60.0
house_9694,Super built-up  Area,Ready To Move,Bharathi Nagar,2 BHK,ReudePr,1349,2.0,2.0,56.7
house_2091,Super built-up  Area,19-Dec,Whitefield,2 BHK,Goted U,1485,2.0,1.0,90.0
house_11403,Built-up  Area,Ready To Move,Jayamahal,2 BHK,,1175,2.0,1.0,70.0
house_13149,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1530,3.0,3.0,64.86
house_8966,Plot  Area,Ready To Move,Vishveshwarya Layout,6 Bedroom,,1400,6.0,3.0,160.0
house_7214,Super built-up  Area,Ready To Move,Yeshwanthpur,2 BHK,IBityin,1144,2.0,2.0,67.0
house_9202,Plot  Area,Ready To Move,Hosur Road,4 Bedroom,Nanuena,3000,4.0,2.0,160.0
house_1396,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prianhi,850,2.0,1.0,25.0
house_8266,Super built-up  Area,Ready To Move,Keshava Nagar,2 BHK,ETens G,1517,2.0,2.0,125.0
house_3979,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1452,3.0,3.0,60.98
house_13027,Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,Klark L,4395,4.0,2.0,242.0
house_6210,Super built-up  Area,Ready To Move,BTM Layout,3 BHK,C ensnd,1458,3.0,2.0,79.0
house_7336,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Suram S,1180,2.0,2.0,70.0
house_7260,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Elayabh,855,2.0,1.0,32.0
house_8825,Built-up  Area,Ready To Move,Sector 1 HSR Layout,3 BHK,,1720,3.0,3.0,83.0
house_6075,Plot  Area,Ready To Move,Raja Rajeshwari Nagar,4 Bedroom,,1200,4.0,1.0,160.0
house_3,Super built-up  Area,Ready To Move,Lingadheeranahalli,3 BHK,Soiewre,1521,3.0,1.0,95.0
house_5227,Super built-up  Area,Ready To Move,Malleshwaram,7 BHK,,2425,7.0,3.0,140.0
house_9043,Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,825,2.0,1.0,35.0
house_10235,Built-up  Area,Ready To Move,Rajapura,2 BHK,,1000,2.0,0.0,50.0
house_9794,Built-up  Area,Ready To Move,Malleshwaram,2 BHK,Beesta ,900,2.0,1.0,72.0
house_9596,Super built-up  Area,19-Jun,Whitefield,2 BHK,Pae 2ov,1195,2.0,1.0,61.36
house_2617,Super built-up  Area,19-Dec,Hebbal,4 BHK,SNontle,3067,4.0,3.0,230.0
house_1610,Built-up  Area,Ready To Move,Munnekollal,3 BHK,Keids O,1390,3.0,2.0,68.0
house_9213,Super built-up  Area,Ready To Move,Nallurhalli,3 BHK,TrryaAi,1237,3.0,2.0,78.0
house_12013,Super built-up  Area,Ready To Move,Gollarapalya Hosahalli,3 BHK,Mauner ,1318,3.0,2.0,56.0
house_2787,Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1455,2.0,2.0,56.0
house_11614,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Sosisic,1513,3.0,1.0,103.0
house_10829,Super built-up  Area,Ready To Move,Kadugodi,4 BHK,VSaya A,3000,4.0,0.0,134.0
house_3475,Super built-up  Area,Ready To Move,Somasundara Palya,2 BHK,Abeesmi,1174,2.0,3.0,74.0
house_7715,Super built-up  Area,Ready To Move,1st Block HRBR Layout,2 BHK,,1250,2.0,1.0,67.0
house_3076,Super built-up  Area,Ready To Move,Ramamurthy Nagar,3 BHK,,1515,3.0,3.0,65.0
house_13106,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Shitt S,1175,2.0,1.0,60.0
house_2990,Super built-up  Area,19-Dec,Kanakpura Road,2 BHK,PrityFa,1366,3.0,1.0,76.85
house_9259,Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Saata S,1200,2.0,2.0,52.0
house_11088,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,DStus S,1050,2.0,2.0,33.1
house_8881,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,,1418,2.0,2.0,105.0
house_4738,Plot  Area,Ready To Move,Bannerghatta Road,6 Bedroom,Upoutks,1850,6.0,3.0,150.0
house_10031,Super built-up  Area,19-May,Thanisandra,3 BHK,G conTh,2050,3.0,2.0,150.0
house_4073,Plot  Area,Ready To Move,TC Palaya,6 Bedroom,,2400,6.0,3.0,370.0
house_9848,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,DSimaUl,1730,3.0,1.0,95.0
house_5244,Super built-up  Area,Ready To Move,Vignana Nagar,2 BHK,Alows M,1110,2.0,2.0,58.0
house_11140,Super built-up  Area,Ready To Move,Singasandra,2 BHK,SRensar,1416,2.0,2.0,67.0
house_562,Built-up  Area,Ready To Move,Ittamadu,2 BHK,,1080,2.0,2.0,50.0
house_13183,Carpet  Area,Ready To Move,Shivaji Nagar,2 BHK,,600,1.0,1.0,65.0
house_6415,Built-up  Area,18-Jul,Electronic City Phase II,3 BHK,Sryalan,1220,3.0,1.0,36.6
house_11954,Super built-up  Area,Ready To Move,Indira Nagar,3 BHK,Goyalir,1650,3.0,1.0,150.0
house_4587,Super built-up  Area,Ready To Move,Cox Town,3 BHK,ElentAp,1730,3.0,3.0,140.0
house_9260,Super built-up  Area,Ready To Move,Horamavu Banaswadi,3 BHK,Saaksa ,1610,3.0,3.0,68.0
house_9912,Super built-up  Area,Ready To Move,Hosakerehalli,3 BHK,Taonte ,2378,3.0,1.0,310.0
house_7188,Plot  Area,Ready To Move,Vijayanagar,6 Bedroom,,1806,6.0,1.0,370.0
house_12386,Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1200,1.0,0.0,50.0
house_2301,Super built-up  Area,18-Mar,Hosa Road,2 BHK,Akvam P,1004 - 1204,2.0,0.0,36.43
house_12819,Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1030,2.0,1.0,50.36
house_271,Super built-up  Area,21-Dec,Talaghattapura,3 BHK,Sodgere,1868,3.0,2.0,131.0
house_3317,Built-up  Area,Ready To Move,Horamavu Banaswadi,6 Bedroom,,3800,8.0,0.0,200.0
house_4554,Built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,,1400,3.0,,68.0
house_10246,Built-up  Area,Ready To Move,RPC layout,2 BHK,,1100,2.0,2.0,68.0
house_3483,Plot  Area,Ready To Move,"white field,kadugodi",6 Bedroom,,2100,6.0,,275.0
house_9474,Plot  Area,Ready To Move,Koramangala,5 Bedroom,,4000,5.0,0.0,800.0
house_12595,Super built-up  Area,Ready To Move,Chikbasavanapura,2 BHK,SatonLi,1220,2.0,2.0,60.0
house_10278,Super built-up  Area,19-Dec,Electronic City Phase II,3 BHK,DSineSt,1625,2.0,2.0,48.75
house_1745,Plot  Area,Ready To Move,Prithvi Layout,4 Bedroom,Prigh L,2028,4.0,3.0,162.0
house_6318,Super built-up  Area,18-Apr,Jakkur,3 BHK,,2197,3.0,2.0,136.0
house_3373,Super built-up  Area,Ready To Move,Babusapalaya,2 BHK,,1084,2.0,1.0,58.0
house_6824,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,Chtali ,1200,2.0,1.0,50.0
house_8281,Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,455.0
house_3135,Super built-up  Area,Ready To Move,Begur Road,2 BHK,,1240,2.0,2.0,39.06
house_3596,Built-up  Area,Ready To Move,Channasandra,6 Bedroom,,4200,6.0,0.0,180.0
house_6910,Super built-up  Area,18-Oct,Uttarahalli,3 BHK,,1320,2.0,2.0,55.44
house_8372,Super built-up  Area,Ready To Move,Nagashetty Halli,2 BHK,,1350,2.0,2.0,65.0
house_6928,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Gotis A,1250,2.0,2.0,82.0
house_5002,Super built-up  Area,17-Dec,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,78.0
house_10329,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1520,2.0,3.0,81.0
house_5238,Carpet  Area,Ready To Move,Mathikere,3 BHK,,1150,2.0,0.0,60.0
house_5778,Super built-up  Area,Ready To Move,Hebbal,2 BHK,,1250,2.0,1.0,55.55
house_9868,Built-up  Area,Ready To Move,Koramangala,3 BHK,Saa 2Ai,1745,3.0,3.0,98.0
house_8706,Plot  Area,Ready To Move,Whitefield,3 Bedroom,Adowslm,1500,3.0,1.0,250.0
house_5756,Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Nisisn ,1090,2.0,1.0,54.0
house_10051,Built-up  Area,Ready To Move,Hegganahalli,1 Bedroom,,1200,1.0,0.0,48.0
house_174,Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Srshq T,1550,3.0,3.0,65.0
house_3090,Built-up  Area,18-Jul,"Maragondana Halli, kr puram, old madras road",2 BHK,,1199,2.0,2.0,50.0
house_7410,Super built-up  Area,Ready To Move,Bommasandra,2 BHK,Niara S,800,1.0,1.0,32.0
house_3263,Super built-up  Area,Ready To Move,Tata Nagar,2 BHK,Shensit,1364,2.0,2.0,70.0
house_1389,Built-up  Area,Ready To Move,Bannerghatta Road,5 Bedroom,,2700,5.0,0.0,158.0
house_701,Built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,SMikaay,950,2.0,1.0,44.0
house_2236,Super built-up  Area,Ready To Move,Bellandur,3 BHK,,1605,3.0,2.0,85.0
house_12645,Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,2.0,0.0,66.0
house_8714,Super built-up  Area,18-Apr,Bommanahalli,3 BHK,,1250,4.0,3.0,39.0
house_2478,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1139,2.0,2.0,56.85
house_2237,Plot  Area,Ready To Move,Banashankari Stage VI,4 Bedroom,,2800,4.0,2.0,89.0
house_10018,Plot  Area,18-Mar,Chikka Tirupathi,3 Bedroom,Theanmp,2325,3.0,,95.0
house_5222,Super built-up  Area,18-Apr,Electronic City,3 BHK,GMown E,1500,2.0,1.0,78.25
house_7303,Super built-up  Area,Ready To Move,Hennur,3 BHK,JahtsHe,2400,3.0,,135.0
house_6745,Super built-up  Area,Ready To Move,Hormavu,3 BHK,Undraro,1555,3.0,2.0,75.0
house_1688,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,,1150,2.0,2.0,46.0
house_1041,Super built-up  Area,Ready To Move,Kariyammana Agrahara,3 BHK,,1800,3.0,3.0,90.0
house_6802,Super built-up  Area,20-Sep,Whitefield,2 BHK,Goted U,1485,2.0,1.0,96.51
house_3920,Plot  Area,Ready To Move,Singena Agrahara,3 Bedroom,CoiewSy,1500,3.0,2.0,149.0
house_10284,Super built-up  Area,Ready To Move,Volagerekallahalli,2 BHK,PSterAs,1205,2.0,1.0,47.0
house_3543,Super built-up  Area,Ready To Move,Whitefield,2 BHK,UKe 2nz,1495,2.0,2.0,79.5
house_5484,Super built-up  Area,21-Jan,Kanakpura Road,2 BHK,PrarePa,700,2.0,1.0,34.99
house_8082,Plot  Area,Ready To Move,Sarjapur  Road,5 Bedroom,,1200,4.0,1.0,95.0
house_5776,Super built-up  Area,Ready To Move,Akshaya Nagar,2 BHK,,1126,2.0,1.0,55.0
house_9060,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,41.38
house_10783,Built-up  Area,Ready To Move,Ramamurthy Nagar,3 Bedroom,,2316,3.0,0.0,125.0
house_8939,Built-up  Area,Ready To Move,Yelachenahalli,2 BHK,PuontBe,1110,2.0,2.0,110.0
house_13108,Super built-up  Area,20-Dec,Old Madras Road,2 BHK,Shmes O,935,2.0,1.0,32.72
house_12998,Super built-up  Area,18-Jan,Anekal,2 BHK,,625,1.0,1.0,25.0
house_3375,Super built-up  Area,Ready To Move,Vijaya Bank Layout,3 BHK,,2400,2.0,1.0,150.0
house_12823,Plot  Area,Ready To Move,Konanakunte Cross,3 Bedroom,,1200,2.0,2.0,130.0
house_1301,Built-up  Area,Ready To Move,Kalkere,2 BHK,Sothin ,925,2.0,2.0,48.0
house_10803,Super built-up  Area,Ready To Move,Kasavanhalli,2 BHK,,1230,2.0,2.0,66.25
house_9068,Built-up  Area,Ready To Move,Whitefield,2 BHK,Rallsdr,1020,2.0,2.0,45.0
house_2052,Super built-up  Area,Ready To Move,R.T. Nagar,3 BHK,,1560,3.0,2.0,85.0
house_9536,Plot  Area,Ready To Move,7th Phase JP Nagar,1 Bedroom,,500,1.0,0.0,70.0
house_9583,Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,ChionCo,1757,3.0,3.0,98.0
house_6246,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,,1075,2.0,1.0,42.0
house_13288,Super built-up  Area,18-May,Mahadevpura,2 BHK,,1050,2.0,1.0,42.0
house_871,Built-up  Area,Ready To Move,Kodigehaali,3 BHK,Shyas S,1320,3.0,0.0,65.0
house_7622,Plot  Area,17-Sep,Bommasandra,3 Bedroom,IcudiMa,1942,3.0,,90.0
house_1086,Plot  Area,19-Mar,Narasapura,2 Bedroom,,30Acres,2.0,2.0,29.5
house_13083,Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.93
house_3862,Super built-up  Area,Ready To Move,Jigani,4 Bedroom,Prllasw,3293 - 5314,,,226.0
house_12137,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,RInceeg,1243,2.0,2.0,46.0
house_11757,Super built-up  Area,Ready To Move,Mico Layout,3 BHK,Amsomun,1670,3.0,2.0,59.0
house_3459,Plot  Area,Ready To Move,Banagiri Nagar,3 Bedroom,,1350,3.0,1.0,380.0
house_3325,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,ChionCo,1586,3.0,3.0,93.94
house_2394,Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,116.0
house_8974,Super built-up  Area,Ready To Move,9th Phase JP Nagar,3 BHK,HMigond,1719.3,2.0,2.0,88.0
house_8128,Plot  Area,Ready To Move,Vishwapriya Layout,4 Bedroom,,720,3.0,1.0,95.0
house_1423,Super built-up  Area,Ready To Move,Banashankari Stage II,2 BHK,,1700,2.0,2.0,150.0
house_1707,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PadgeOa,1678,3.0,3.0,70.0
house_3806,Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1718,3.0,2.0,288.0
house_1572,Super built-up  Area,Ready To Move,Abbaiah Reddy Layout,3 BHK,,1310,2.0,3.0,50.0
house_4685,Super built-up  Area,18-Dec,Electronics City Phase 1,1 BHK,Shitt S,755,1.0,1.0,42.41
house_11126,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1600,3.0,3.0,100.0
house_6723,Super built-up  Area,19-Dec,JP Nagar,3 BHK,Shestut,1750,3.0,1.0,123.0
house_7108,Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,1665,3.0,,110.0
house_12139,Built-up  Area,18-Aug,Electronic City Phase II,2 BHK,Sryalan,1165,2.0,1.0,33.64
house_1568,Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,FiriaVi,1808,4.0,2.0,80.27
house_7003,Plot  Area,Ready To Move,Nrupathunga Nagar,7 Bedroom,,1200,5.0,0.0,80.0
house_8430,Built-up  Area,Ready To Move,Attibele,1 BHK,Jae 2hu,400,1.0,1.0,11.5
house_2987,Plot  Area,Ready To Move,Horamavu Banaswadi,5 Bedroom,,1600,5.0,3.0,140.0
house_8215,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,VSomepi,1225,2.0,2.0,48.0
house_11645,Plot  Area,Ready To Move,Chamrajpet,6 Bedroom,,1500,9.0,3.0,230.0
house_5767,Built-up  Area,Ready To Move,Bhuvaneshwari Nagar,2 BHK,NaaveEn,1100,2.0,2.0,57.0
house_3394,Built-up  Area,Ready To Move,Dooravani Nagar,3 BHK,Puceswn,1596,3.0,0.0,95.0
house_6977,Plot  Area,Ready To Move,Anandapura,2 Bedroom,,875,2.0,1.0,57.0
house_10430,Super built-up  Area,Ready To Move,Tirumanahalli,2 BHK,AmiewLa,1255,2.0,1.0,56.7
house_9678,Super built-up  Area,Ready To Move,Gubbalala,2 BHK,,1060,2.0,1.0,46.0
house_9082,Super built-up  Area,Ready To Move,Varthur,2 BHK,Unris E,1100,2.0,2.0,72.0
house_9949,Super built-up  Area,Ready To Move,Electronic City,1 BHK,Palleon,635,1.0,0.0,28.0
house_5979,Super built-up  Area,Ready To Move,Shettigere,3 BHK,LendaVi,1760,2.0,1.0,116.0
house_10379,Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1698,2.0,1.0,105.0
house_4455,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,KPhtsei,1048,2.0,3.0,50.0
house_8679,Super built-up  Area,Ready To Move,9th Phase JP Nagar,2 BHK,NaensGa,905,2.0,1.0,32.0
house_3478,Plot  Area,Ready To Move,Kanakpura Road,3 Bedroom,,2200,3.0,2.0,130.0
house_10381,Super built-up  Area,Ready To Move,Kammasandra,3 BHK,DSOakil,1276,2.0,1.0,31.9
house_1339,Super built-up  Area,Ready To Move,JP Nagar,2 BHK,Maentor,940,2.0,1.0,49.0
house_1710,Super built-up  Area,18-Nov,Whitefield,2 BHK,,1125,2.0,2.0,62.0
house_6008,Super built-up  Area,Ready To Move,Doddakallasandra,3 BHK,,1425,2.0,2.0,56.99
house_195,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,PuziaVe,1327,2.0,2.0,98.0
house_12328,Super built-up  Area,18-Dec,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,48.75
house_3682,Super built-up  Area,Ready To Move,St Thomas Town,3 BHK,,1060,3.0,1.0,62.0
house_859,Super built-up  Area,Ready To Move,Talaghattapura,2 BHK,,1090,2.0,1.0,27.24
house_13025,Super built-up  Area,Ready To Move,Chamrajpet,3 BHK,,1650,3.0,2.0,115.0
house_8146,Plot  Area,Ready To Move,Sarjapur  Road,5 Bedroom,Owlotou,1480,4.0,1.0,169.0
house_4856,Super built-up  Area,Ready To Move,Panathur,2 BHK,Saarep ,1255,2.0,2.0,79.0
house_1291,Super built-up  Area,Ready To Move,Dooravani Nagar,3 BHK,Puceswn,1596,3.0,1.0,105.0
house_8876,Plot  Area,Ready To Move,Marathahalli,7 Bedroom,,1550,7.0,3.0,160.0
house_1875,Plot  Area,Ready To Move,Yeshwanthpur,3 Bedroom,,682,2.0,1.0,130.0
house_6850,Super built-up  Area,Ready To Move,Ganga Nagar,3 BHK,PSdenGa,1410,3.0,2.0,65.0
house_426,Super built-up  Area,17-Jul,Balagere,3 BHK,HiqueMa,1590,3.0,2.0,79.0
house_6216,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1556,3.0,2.0,86.0
house_3812,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,DSnjh S,1344,2.0,1.0,42.0
house_3700,Super built-up  Area,20-Dec,Uttarahalli,2 BHK,PrdgeLa,1137,2.0,1.0,63.0
house_541,Built-up  Area,20-Dec,Whitefield,3 BHK,,1768,3.0,2.0,101.0
house_7891,Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1120,2.0,1.0,60.0
house_1071,Built-up  Area,Ready To Move,Basava Nagar,2 BHK,Saarea ,1405,2.0,2.0,70.0
house_9326,Super built-up  Area,19-Dec,Hoodi,2 BHK,Caycend,1111,2.0,1.0,49.43
house_661,Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Rarthne,1120 - 1145,2.0,0.0,48.13
house_10443,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1904,3.0,2.0,129.0
house_1729,Super built-up  Area,Ready To Move,Choodasandra,2 BHK,GRlpank,1300,2.0,3.0,57.0
house_11144,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Neite T,1664,3.0,0.0,73.95
house_11197,Super built-up  Area,Ready To Move,Kengeri Satellite Town,2 BHK,,777.4,2.0,0.0,25.0
house_6106,Built-up  Area,Ready To Move,HBR Layout,3 BHK,Giersin,1783,3.0,2.0,125.0
house_12735,Super built-up  Area,Ready To Move,Kalena Agrahara,2 BHK,Mykyayi,1200,3.0,2.0,70.0
house_3262,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,4190,4.0,3.0,380.0
house_3987,Built-up  Area,18-Dec,Electronic City Phase II,3 BHK,Sryalan,1220,3.0,1.0,35.23
house_11913,Super built-up  Area,19-Jun,Begur Road,2 BHK,,1241,2.0,1.0,64.0
house_11058,Super built-up  Area,Ready To Move,Indira Nagar,2 BHK,Goareir,1149,2.0,1.0,130.0
house_10467,Super built-up  Area,Ready To Move,Harlur,4 BHK,Shodsir,2650 - 2990,4.0,0.0,153.5
house_1914,Built-up  Area,Ready To Move,Roopena Agrahara,2 BHK,,955,2.0,3.0,53.55
house_1398,Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,ETntsce,3500,3.0,3.0,450.0
house_8718,Built-up  Area,Ready To Move,Munnekollal,2 BHK,,1170,2.0,2.0,59.0
house_7006,Built-up  Area,Ready To Move,Samethanahalli,2 BHK,SPontna,1069,2.0,1.0,55.0
house_9247,Built-up  Area,Ready To Move,Banashankari,2 BHK,Sriseva,600,1.0,0.0,27.0
house_13113,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1571,3.0,3.0,63.0
house_1315,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,710,2.0,2.0,16.0
house_4136,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,159.0
house_12211,Plot  Area,Ready To Move,Sarjapur  Road,3 Bedroom,Krs A C,1600,3.0,1.0,120.0
house_2389,Super built-up  Area,18-Jun,8th Phase JP Nagar,3 BHK,,1230,2.0,2.0,43.5
house_8107,Plot  Area,Ready To Move,Mahalakshmi Layout,4 Bedroom,,1050,1.0,0.0,35.0
house_4896,Super built-up  Area,18-Dec,Electronic City,3 BHK,,1310,2.0,1.0,37.83
house_3130,Super built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,918,2.0,2.0,55.0
house_1670,Super built-up  Area,Ready To Move,T K Reddy Layout,3 BHK,DSineun,1616,3.0,1.0,75.0
house_6377,Built-up  Area,Ready To Move,Kurubarahalli,1 Bedroom,,1200,1.0,0.0,69.0
house_8328,Super built-up  Area,Ready To Move,Rajiv Nagar,2 BHK,,1309,2.0,1.0,80.0
house_8335,Super built-up  Area,18-Jun,Yarandahalli,2 BHK,,1015,2.0,1.0,40.1
house_2051,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1343,2.0,2.0,56.41
house_1692,Built-up  Area,Ready To Move,Venkatadri Layout,1 BHK,Raiyai ,595,1.0,1.0,42.0
house_7406,Super built-up  Area,Ready To Move,Magadi Road,2 BHK,Vrenty ,1116,2.0,1.0,51.89
house_5978,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1133,2.0,2.0,38.41
house_3953,Built-up  Area,Ready To Move,Electronic City,3 BHK,GMown E,1500,2.0,1.0,100.0
house_2329,Super built-up  Area,18-Apr,Vishwapriya Nagar,2 BHK,Aaniaa ,946,2.0,1.0,38.0
house_3963,Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1190,2.0,2.0,50.66
house_9059,Super built-up  Area,Ready To Move,Bellandur,2 BHK,Krala D,1410,3.0,2.0,92.0
house_9535,Plot  Area,Ready To Move,Indira Nagar,4 Bedroom,,2400,5.0,,1250.0
house_4553,Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Mades G,1200,2.0,1.0,93.0
house_11937,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,,1223,2.0,2.0,42.81
house_9906,Super built-up  Area,Ready To Move,Amruthahalli,2 BHK,Veiewak,1202,2.0,1.0,65.0
house_3598,Super built-up  Area,18-Jun,Haralur Road,4 BHK,SNnia E,2805 - 3565,,,175.0
house_10760,Built-up  Area,Ready To Move,Hebbal,4 Bedroom,,3758,4.0,2.0,450.0
house_10484,Super built-up  Area,Ready To Move,Kanakapura,3 BHK,SPavenc,1290,2.0,3.0,51.1
house_12978,Super built-up  Area,Ready To Move,Kothannur,3 BHK,,1404,2.0,1.0,56.15
house_9314,Super built-up  Area,Ready To Move,Thigalarapalya,4 BHK,Prtanha,3122,6.0,2.0,245.0
house_3388,Plot  Area,Ready To Move,Jigani,5 Bedroom,,600,5.0,,50.0
house_4000,Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,SNity S,1880,3.0,2.0,95.0
house_8645,Super built-up  Area,19-Dec,Cunningham Road,4 BHK,,5108,5.0,2.0,995.0
house_3676,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1208,2.0,2.0,70.0
